1:l;2:TT;3:EE;4:TE;5:BB;6:phiphi;7:TPhi;8:Ephi
542    ;3434526492667    ;0.9553809606375;-10995911314    ;0.000000000000e+00;0.05837433223609;0.001106541042619;0.00009765911353407
543    ;3432581299066    ;0.9670238066133;-0.9308798872114;0.000000000000e+00;0.05798989782824;0.001110605434752;0.00008590124124003
544    ;3430333199435    ;0.9793737110771;-0.7633719343988;0.000000000000e+00;0.05760856071967;0.001115631594598;0.00007426674239372
545    ;3427784935512    ;0.9924275474429;-0.5971488887877;0.000000000000e+00;0.05723030267295;0.001121611061213;0.00006275338894
546    ;3424939320174    ;1006182063004    ;-0.4322933160073;0.000000000000e+00;0.05685510449732;0.001128535133577;0.00005135889799204
547    ;3421799237811    ;1020633878239    ;-0.2688887353821;0.000000000000e+00;0.05648294604301;0.001136394869315;0.00004008093154095
548    ;3418367644686    ;1035779486111    ;-0.1070196238234;0.000000000000e+00;0.05611380619559;0.00114518108342;0.00002891709616549
549    ;3414647569302    ;1051615251376    ;0.05322858027942;0.000000000000e+00;0.05574766287022;0.001154884346984;0.00001786494274167
550    ;3410642112773    ;1068137409884    ;0.2117694731675;0.000000000000e+00;0.05538449300603;0.00116549498591;0.000006921966152442
551    ;3406354449184    ;1085342067884    ;0.3685156818208;0.000000000000e+00;0.05502427256039;0.001177003079648;-0.000003914395002673
552    ;3401787825961    ;1103225201328    ;0.523378860067;0.000000000000e+00;0.05466697650328;0.001189398459911;-0.00001464675869791
553    ;3396945564236    ;1121782655172    ;0.6762696846897;0.000000000000e+00;0.05431257881153;0.001202670709402;-0.00002527779977161
554    ;3391831059216    ;1141010142684    ;0.8270978515372;0.000000000000e+00;0.05396105246321;0.001216809160536;-0.00003581025021659
555    ;3386447780544    ;1160903244744    ;0.9757720716312;0.000000000000e+00;0.05361236943187;0.001231802894165;-0.00004624689947043
556    ;3380799272668    ;1181457409151    ;1122200067275    ;0.000000000000e+00;0.05326650068095;0.001247640738304;-0.0000565905947059
557    ;3374889155209    ;1202667949925    ;1266288568162    ;0.000000000000e+00;0.052923416158;0.001264311266851;-0.00006684424112123
558    ;3368721123326    ;122453004661    ;1407943307485    ;0.000000000000e+00;0.05258308478906;0.001281802798313;-0.00007701080223051
559    ;3362298948079    ;1247038743579    ;1547069018044    ;0.000000000000e+00;0.05224547447295;0.001300103394529;-0.000087093300154
560    ;3355626476801    ;1270188949339    ;1683569428354    ;0.000000000000e+00;0.05191055207558;0.001319200859396;-0.0000970948159085
561    ;3348707633461    ;1293975435831    ;1817347258757    ;0.000000000000e+00;0.0515782834243;0.001339082737588;-0.0001070184896977
562    ;3341546419029    ;1318392837737    ;1948304217527    ;0.000000000000e+00;0.05124863330216;0.001359736313288;-0.0001168675212024
563    ;3334146911844    ;1343435651785    ;2076340996977    ;0.000000000000e+00;0.05092156544229;0.001381148608901;-0.0001266451698712
564    ;3326513267982    ;1369098236047    ;2201357269575    ;0.000000000000e+00;0.05059704252215;0.00140330638379;-0.0001363547552103
565    ;3318649799133    ;1395374264112    ;2323260485173    ;0.000000000000e+00;0.05027503072172;0.0014261940587;-0.0001459989311083
566    ;3310561207705    ;1422255073539    ;2441992519739    ;0.000000000000e+00;0.04995551353857;0.00144978743288;-0.0001555774876687
567    ;3302252358504    ;1449731273464    ;2557503705733    ;0.000000000000e+00;0.04963847831756;0.001474059802527;-0.0001650894932999
568    ;3293728202163    ;1477793284985    ;2669744092524    ;0.000000000000e+00;0.04932391171532;0.001498984018371;-0.0001745340155732
569    ;3284993775534    ;1506431340266    ;2778663445812    ;0.000000000000e+00;0.04901179969625;0.001524532483624;-0.0001839101212408
570    ;3276054202088    ;1535635481632    ;288421124703    ;0.000000000000e+00;0.04870212752854;0.001550677151922;-0.0001932168762534
571    ;3266914692307    ;1565395560669    ;2986336692761    ;0.000000000000e+00;0.04839487978022;0.001577389525274;-0.0002024533457787
572    ;3257580544082    ;1595701237323    ;3084988694147    ;0.000000000000e+00;0.04809004031518;0.001604640652005;-0.0002116185942188
573    ;3248057143103    ;1626541979003    ;31801158763    ;0.000000000000e+00;0.04778759228921;0.001632401124702;-0.0002207116852285
574    ;3238349963262    ;1657907059674    ;3271666577714    ;0.000000000000e+00;0.04748751814598;0.00166064107816;-0.000229731681733
575    ;3228464567043    ;1689785558961    ;3359588849674    ;0.000000000000e+00;0.04718979961313;0.001689330187328;-0.0002386776459459
576    ;3218406605917    ;1722166361246    ;3443830455671    ;0.000000000000e+00;0.04689441769827;0.001718437665254;-0.0002475486393873
577    ;3208181820743    ;1755038154768    ;3524338870809    ;0.000000000000e+00;0.046601352685;0.00174793226103;-0.0002563437229013
578    ;3197796042156    ;1788389430722    ;360106128122    ;0.000000000000e+00;0.04631058412896;0.001777782257736;-0.0002650619566745
579    ;3187255190967    ;1822208482358    ;3673944583471    ;0.000000000000e+00;0.04602209085383;0.001807955470391;-0.0002737024002533
580    ;3176565278556    ;1856483404081    ;374293538398    ;0.000000000000e+00;0.04573585094738;0.001838419243892;-0.0002822641125625
581    ;3165732407272    ;1891202090549    ;3807979998422    ;0.000000000000e+00;0.04545184175751;0.001869140450964;-0.0002907461519226
582    ;3154762770819    ;1926352235774    ;3869024451144    ;0.000000000000e+00;0.04517003988824;0.001900085490102;-0.0002991475760682
583    ;3143662654662    ;1961921332218    ;3926014474574    ;0.000000000000e+00;0.04489042119576;0.00193122028352;-0.0003074674421657
584    ;3132438436416    ;1997896669896    ;3978895508635    ;0.000000000000e+00;0.04461296078446;0.001962510275094;-0.0003157048068313
585    ;3121096586242    ;2034265335473    ;4027612700152    ;0.000000000000e+00;0.04433763300296;0.00199392042831;-0.0003238587261489
586    ;3109643667243    ;2071014211365    ;4072110902265    ;0.000000000000e+00;0.04406441144013;0.002025415224205;-0.0003319282556879
587    ;3098086335861    ;2108129974834    ;4112334673842    ;0.000000000000e+00;0.04379326892112;0.002056958659318;-0.0003399124505214
588    ;3086431342269    ;2145599097093    ;4148228278888    ;0.000000000000e+00;0.04352417750339;0.002088514243632;-0.0003478103652441
589    ;3074685530769    ;21834078424    ;4179735685957    ;0.000000000000e+00;0.04325710847273;0.002120044998519;-0.0003556210539899
590    ;3062855583859    ;2221542382107    ;4206809233929    ;0.000000000000e+00;0.04299203582182;0.002151521504622;-0.0003633437021384
591    ;3050947246691    ;2259989141697    ;422943586555    ;0.000000000000e+00;0.04272894678822;0.002182946267895;-0.0003709780249686
592    ;3038966084248    ;2298734460534    ;4247611540359    ;0.000000000000e+00;0.04246783156865;0.002214329951034;-0.0003785238788819
593    ;3026917736246    ;2337764476835    ;4261332629329    ;0.000000000000e+00;0.0422086798573;0.002245683378694;-0.0003859811306682
594    ;301480791744    ;2377065126802    ;4270595917253    ;0.000000000000e+00;0.04195148084304;0.002277017538207;-0.0003933496575687
595    ;3002642417929    ;241662214377    ;427539860514    ;0.000000000000e+00;0.04169622320664;0.002308343580298;-0.0004006293473393
596    ;299042710347    ;2456421057338    ;4275738312611    ;0.000000000000e+00;0.041442895118;0.0023396728198;-0.000407820098314
597    ;2978167915777    ;2496447192513    ;4271613080291    ;0.000000000000e+00;0.04119148423337;0.002371016736368;-0.0004149218194677
598    ;2965870872832    ;2536685668846    ;42630213722    ;0.000000000000e+00;0.0409419776926;0.0024023869752;-0.0004219344304802
599    ;2953542069195    ;2577121399571    ;4249962078151    ;0.000000000000e+00;0.04069436211634;0.002433795347748;-0.0004288578617986
600    ;2941187676303    ;2617739090746    ;4232434516141    ;0.000000000000e+00;0.04044862360328;0.002465253832435;-0.0004356920547012
601    ;2928813942787    ;2658523240389    ;4210438434746    ;0.000000000000e+00;0.04020474772738;0.002496774575373;-0.0004424369613605
602    ;2916427194771    ;2699458137617    ;4183974015514    ;0.000000000000e+00;0.03996271953508;0.002528369891075;-0.0004490925449062
603    ;2904033836184    ;2740527861789    ;4153041875357    ;0.000000000000e+00;0.03972252354254;0.002560052263176;-0.0004556587794889
604    ;2891640349064    ;2781716281637    ;4117643068947    ;0.000000000000e+00;0.03948414373288;0.002591834345144;-0.0004621356503433
605    ;2879253293869    ;2823007054412    ;4077779091111    ;0.000000000000e+00;0.03924756355338;0.002623728960998;-0.0004685231538511
606    ;286687930978    ;286438362502    ;403345187922    ;0.000000000000e+00;0.0390127659127;0.002655749106023;-0.0004748212976044
607    ;2854525115009    ;290582922516    ;3984663815586    ;0.000000000000e+00;0.03877973317815;0.002687907947488;-0.0004810301004692
608    ;284219750711    ;2947326872463    ;3931417729855    ;0.000000000000e+00;0.03854844717289;0.00272021882536;-0.0004871495926483
609    ;2829903363279    ;2988859369632    ;3873716901399    ;0.000000000000e+00;0.03831888917313;0.00275269525302;-0.0004931798157447
610    ;2817649640668    ;3030409303581    ;3811565061714    ;0.000000000000e+00;0.03809103990543;0.002785350917978;-0.000499120822825
611    ;280544337669    ;3071959044571    ;3744966396808    ;0.000000000000e+00;0.03786487954383;0.002818199682591;-0.0005049726784823
612    ;2793291689323    ;3113490745353    ;3673925549598    ;0.000000000000e+00;0.03764038770716;0.002851255584778;-0.0005107354588999
613    ;2781201777422    ;3154986340301    ;3598447622305    ;0.000000000000e+00;0.03741754345624;0.002884532838734;-0.000516409251914
614    ;276918092102    ;3196427544556    ;3518538178842    ;0.000000000000e+00;0.03719632529106;0.002918045835649;-0.0005219941570775
615    ;2757236481644    ;3237795853165    ;3434203247215    ;0.000000000000e+00;0.0369767111481;0.002951809144422;-0.0005274902857229
616    ;274537538788    ;3279073402846    ;3345455325236    ;0.000000000000e+00;0.03675868105368;0.002985831280096;-0.0005328975668774
617    ;2733602578122    ;3320245581436    ;3252331548833    ;0.000000000000e+00;0.0365422251589;0.003020095845851;-0.0005382151598398
618    ;27219225216    ;3361298478461    ;3154875958191    ;0.000000000000e+00;0.03632733588931;0.003054579946399;-0.0005434420278344
619    ;2710339729926    ;3402218027507    ;3053133537604    ;0.000000000000e+00;0.03611400530392;0.003089260378632;-0.0005485771309046
620    ;2698858757238    ;3442990005628    ;2947150219764    ;0.000000000000e+00;0.03590222509335;0.003124113630381;-0.0005536194259136
621    ;2687484200342    ;3483600032761    ;2836972890051    ;0.000000000000e+00;0.03569198657782;0.003159115879155;-0.0005585678665473
622    ;2676220698859    ;3524033571133    ;2722649390821    ;0.000000000000e+00;0.03548328070523;0.003194242990895;-0.0005634214033159
623    ;2665072935371    ;3564275924674    ;2604228525696    ;0.000000000000e+00;0.03527609804926;0.003229470518719;-0.0005681789835558
624    ;2654045635563    ;360431223843    ;2481760063851    ;0.000000000000e+00;0.03507042880741;0.003264773701672;-0.0005728395514316
625    ;2643143568367    ;3644127497968    ;2355294744305    ;0.000000000000e+00;0.03486626279907;0.003300127463472;-0.000577402047938
626    ;263237154611    ;3683706528796    ;222488428021    ;0.000000000000e+00;0.03466358946356;0.003335506411261;-0.000581865410902
627    ;2621734424655    ;3723033995767    ;2090581363141    ;0.000000000000e+00;0.03446239785824;0.003370884834352;-0.0005862285749846
628    ;2611237103548    ;3762094402493    ;195243966738    ;0.000000000000e+00;0.03426267665656;0.003406236702974;-0.0005904904716826
629    ;2600884526163    ;3800872090756    ;1810513854211    ;0.000000000000e+00;0.03406441414611;0.003441535667026;-0.0005946500293312
630    ;2590681679842    ;3839351239919    ;1664859576209    ;0.000000000000e+00;0.03386759822668;0.003476755054821;-0.000598706173105
631    ;2580633596047    ;3877515866335    ;1515533481522    ;0.000000000000e+00;0.03367221640837;0.003511867871834;-0.000602657825021
632    ;2570745350498    ;3915349822764    ;1362593218169    ;0.000000000000e+00;0.0334782558096;0.003546846799453;-0.0006065039039396
633    ;2561022063321    ;3952836797776    ;1206097438323    ;0.000000000000e+00;0.0332857031552;0.003581664193724;-0.0006102433255672
634    ;2551468899193    ;3989960315169    ;1046105802603    ;0.000000000000e+00;0.03309454477451;0.003616292084101;-0.0006138750024579
635    ;2542091067484    ;4026703733377    ;0.8826789843615;0.000000000000e+00;0.03290476659937;0.003650702172194;-0.0006173978440154
636    ;2532893822404    ;4063050244882    ;0.715878673975;0.000000000000e+00;0.03271635416224;0.003684865830516;-0.0006208107564951
637    ;2523882463145    ;4098982875624    ;0.5457675831316;0.000000000000e+00;0.03252929259427;0.003718754101234;-0.0006241126430058
638    ;2515062334028    ;4134484484412    ;0.3724094491211;0.000000000000e+00;0.03234356662332;0.003752337694912;-0.0006273024035122
639    ;250643882465    ;4169537762339    ;0.1958690391235;0.000000000000e+00;0.03215916057206;0.003785586989264;-0.0006303789348362
640    ;2498017370021    ;4204125232188    ;0.01621215449846;0.000000000000e+00;0.03197605835605;0.003818472027901;-0.0006333411306591
641    ;2489803450714    ;4238229247844    ;-0.1664943649258;0.000000000000e+00;0.03179424348176;0.003850962519078;-0.0006361878815237
642    ;2481802593012    ;427183199371    ;-0.3521826365636;0.000000000000e+00;0.03161369904465;0.003883027834441;-0.0006389180748361
643    ;2474019757654    ;4304916931996    ;-0.5407824119886;0.000000000000e+00;0.03143440974048;0.003914644079865;-0.0006415309751252
644    ;2466457490597    ;4337473181818    ;-0.7322170834478;0.000000000000e+00;0.0312563679531;0.003945815486445;-0.0006440273742787
645    ;2459117730632    ;4369491238189    ;-0.9264075783535;0.000000000000e+00;0.03107956780077;0.003976553501859;-0.000646408467381
646    ;2452002416943    ;4400961532953    ;-1123273665221    ;0.000000000000e+00;0.03090400313414;0.00400686976297;-0.0006486754749287
647    ;2445113489081    ;4431874434618    ;-1322733948997    ;0.000000000000e+00;0.03072966753486;0.004036776096625;-0.0006508296429416
648    ;2438452886928    ;4462220248182    ;-152470586639    ;0.000000000000e+00;0.03055655431424;0.004066284520456;-0.0006528722430759
649    ;2432022550664    ;4491989214968    ;-1729105681197    ;0.000000000000e+00;0.03038465651191;0.004095407243669;-0.0006548045727357
650    ;2425824420737    ;4521171512451    ;-1935848479632    ;0.000000000000e+00;0.03021396689443;0.004124156667849;-0.0006566279551853
651    ;2419860437826    ;4549757254093    ;-2144848165657    ;0.000000000000e+00;0.03004447795399;0.004152545387756;-0.0006583437396614
652    ;2414132542815    ;4577736489169    ;-2356017456309    ;0.000000000000e+00;0.02987618190704;0.004180586192118;-0.0006599533014854
653    ;2408642676753    ;4605099202602    ;-2569267877031    ;0.000000000000e+00;0.02970907069291;0.004208292064435;-0.0006614580421752
654    ;2403392780828    ;4631835314791    ;-2784509756997    ;0.000000000000e+00;0.02954313597251;0.004235676183774;-0.0006628593895577
655    ;239838479633    ;4657934681442    ;-3001652224444    ;0.000000000000e+00;0.02937836912694;0.004262751925564;-0.0006641587978805
656    ;2393620664619    ;4683387093401    ;-3220603201998    ;0.000000000000e+00;0.02921476125613;0.004289532862398;-0.0006653577479246
657    ;2389102327096    ;4708182276479    ;-3441269402008    ;0.000000000000e+00;0.02905230317755;0.004316032764827;-0.0006664577471161
658    ;2384831725167    ;4732309891292    ;-3663556321866    ;0.000000000000e+00;0.02889098542477;0.004342265602158;-0.0006674603296386
659    ;2380810800209    ;4755759533082    ;-3887368239345    ;0.000000000000e+00;0.02873079824621;0.004368245543256;-0.0006683670565451
660    ;2377041493542    ;4778520731554    ;-4112608207922    ;0.000000000000e+00;0.02857173160368;0.004393986957334;-0.0006691795158706
661    ;2373525746393    ;4800582950705    ;-433917805211    ;0.000000000000e+00;0.02841377517112;0.004419504414758;-0.0006698993227436
662    ;2370265499866    ;4821935588654    ;-4566978362781    ;0.000000000000e+00;0.02825691833321;0.004444812687837;-0.0006705281194989
663    ;2367262694906    ;4842567977472    ;-4795908492504    ;0.000000000000e+00;0.028101150184;0.00446992675163;-0.0006710675757892
664    ;2364519272269    ;4862469383016    ;-5025866550866    ;0.000000000000e+00;0.02794645952561;0.004494861784733;-0.0006715193886976
665    ;236203717249    ;4881629004756    ;-5256749399804    ;0.000000000000e+00;0.02779283486681;0.004519633170086;-0.0006718852828498
666    ;2359818335849    ;4900035975609    ;-5488452648933    ;0.000000000000e+00;0.02764026442174;0.004544256495764;-0.0006721670105257
667    ;2357864702336    ;4917679361767    ;-5720870650874    ;0.000000000000e+00;0.02748873610852;0.004568747555777;-0.0006723663517722
668    ;2356178211625    ;4934548162528    ;-5953896496586    ;0.000000000000e+00;0.0273382375479;0.004593122350869;-0.0006724851145151
669    ;2354760803034    ;495063131013    ;-6187422010691    ;0.000000000000e+00;0.0271887560619;0.004617397089312;-0.000672525134671
670    ;2353614415499    ;4965917669576    ;-6421337746805    ;0.000000000000e+00;0.02704027867249;0.004641588187707;-0.00067248827626
671    ;2352740461779    ;4980397700897    ;-6655537412336    ;0.000000000000e+00;0.02689279365613;0.004665707529379;-0.0006723763033669
672    ;2352138238615    ;4994068485893    ;-6889931257852    ;0.000000000000e+00;0.0267462952472;0.004689748124882;-0.0006721904927481
673    ;235180648197    ;5006928810264    ;-712443296936    ;0.000000000000e+00;0.02660077903407;0.004713698141548;-0.0006719320130304
674    ;2351743889485    ;5018977511339    ;-7358955261687    ;0.000000000000e+00;0.02645624041155;0.004737545617209;-0.0006716020521777
675    ;2351949120307    ;5030213478356    ;-7593409874989    ;0.000000000000e+00;0.02631267457988;0.004761278459735;-0.0006712018175685
676    ;2352420794917    ;5040635652728    ;-7827707571259    ;0.000000000000e+00;0.02617007654386;0.004784884446573;-0.0006707325360743
677    ;2353157494957    ;5050243028321    ;-8061758130831    ;0.000000000000e+00;0.02602844111189;0.004808351224277;-0.0006701954541374
678    ;2354157763058    ;5059034651725    ;-8295470348893    ;0.000000000000e+00;0.025887762895;0.004831666308048;-0.0006695918378492
679    ;2355420102668    ;5067009622529    ;-8528752031991    ;0.000000000000e+00;0.02574803630598;0.004854817081264;-0.000668922973028
680    ;2356942977877    ;5074167093592    ;-8761509994536    ;0.000000000000e+00;0.02560925555837;0.004877790795023;-0.0006681901652971
681    ;2358724813247    ;5080506271316    ;-8993650055315    ;0.000000000000e+00;0.02547141466559;0.004900574567672;-0.0006673947401628
682    ;2360763993641    ;5086026415922    ;-9225077033994    ;0.000000000000e+00;0.02533450743994;0.004923155384345;-0.0006665380430928
683    ;2363058864044    ;509072684172    ;-9455694747631    ;0.000000000000e+00;0.02519852749172;0.004945520096499;-0.0006656214395936
684    ;2365607729399    ;5094606917385    ;-9685406007178    ;0.000000000000e+00;0.02506346822825;0.004967655421449;-0.0006646463152893
685    ;2368408854428    ;5097666066227    ;-9914112613992    ;0.000000000000e+00;0.02492932285294;0.004989547941903;-0.0006636140759988
686    ;2371460463461    ;5099903766466    ;-1014171535634    ;0.000000000000e+00;0.02479608436439;0.005011184105498;-0.0006625261478146
687    ;2374760740268    ;5101319551505    ;-1036811400592    ;0.000000000000e+00;0.02466374555541;0.005032550224334;-0.0006613839771805
688    ;237830782788    ;5101913010202    ;-1059320731433    ;0.000000000000e+00;0.02453229901208;0.005053632474511;-0.0006601890309695
689    ;2382099828419    ;5101683787147    ;-1081689300964    ;0.000000000000e+00;0.02440173711285;0.005074416895667;-0.0006589427965622
690    ;2386134802927    ;5100631582929    ;-1103906779282    ;0.000000000000e+00;0.02427205202758;0.005094889390507;-0.0006576467819245
691    ;2390410771193    ;5098756154414    ;-1125962733433    ;0.000000000000e+00;0.02414323571661;0.005115035724343;-0.0006563025156859
692    ;2394925711579    ;5096057315015    ;-1147846627055    ;0.000000000000e+00;0.02401527992981;0.005134841524632;-0.0006549115472173
693    ;2399677560848    ;5092534934969    ;-1169547820036    ;0.000000000000e+00;0.02388817620565;0.005154292280502;-0.0006534754467094
694    ;2404664213993    ;5088188941606    ;-1191055568158    ;0.000000000000e+00;0.02376191587026;0.0051733733423;-0.0006519958052503
695    ;2409883524063    ;5083019319624    ;-1212359022754    ;0.000000000000e+00;0.02363649003651;0.005192069921115;-0.0006504742349039
696    ;2415333301991    ;5077026111362    ;-1233447230353    ;0.000000000000e+00;0.02351188960305;0.005210367088325;-0.0006489123687878
697    ;2421011316421    ;5070209417073    ;-1254309132335    ;0.000000000000e+00;0.0233881052534;0.005228249775123;-0.0006473118611512
698    ;2426915293537    ;5062569395199    ;-127493356458    ;0.000000000000e+00;0.02326512745495;0.005245702772059;-0.0006456743874532
699    ;2433042916888    ;505410626264    ;-1295309257119    ;0.000000000000e+00;0.02314294645813;0.005262710728571;-0.0006440016444408
700    ;2439391827218    ;5044820295031    ;-1315424833785    ;0.000000000000e+00;0.02302155229535;0.005279258152523;-0.0006422953502267
701    ;2445959388009    ;5034713091435    ;-1335269738286    ;0.000000000000e+00;0.02290093597899;0.005295332254522;-0.0006405567754472
702    ;2452741977109    ;5023791396748    ;-1354837034276    ;0.000000000000e+00;0.02278109312417;0.005310931546722;-0.0006387853258758
703    ;2459735680028    ;5012063359342    ;-1374120662835    ;0.000000000000e+00;0.02266202039945;0.005326057421964;-0.0006369799304809
704    ;2466936522658    ;4999537274429    ;-1393114521203    ;0.000000000000e+00;0.02254371433419;0.005340711325418;-0.0006351395076405
705    ;2474340471042    ;4986221584638    ;-1411812462649    ;0.000000000000e+00;0.02242617131786;0.005354894754814;-0.0006332629651052
706    ;2481943431147    ;4972124880599    ;-1430208296357    ;0.000000000000e+00;0.02230938759946;0.005368609260674;-0.0006313491999627
707    ;2489741248632    ;4957255901524    ;-1448295787293    ;0.000000000000e+00;0.02219335928682;0.005381856446535;-0.0006293970986008
708    ;249772970862    ;4941623535787    ;-146606865609    ;0.000000000000e+00;0.022078082346;0.005394637969182;-0.0006274055366712
709    ;2505904535468    ;4925236821507    ;-1483520578917    ;0.000000000000e+00;0.02196355260061;0.00540695553888;-0.0006253733790538
710    ;2514261392536    ;4908104947131    ;-1500645187364    ;0.000000000000e+00;0.02184976573119;0.005418810919597;-0.0006232994798195
711    ;2522795881958    ;489023725201    ;-1517436068312    ;0.000000000000e+00;0.02173671727452;0.005430205929236;-0.0006211826821946
712    ;2531503544415    ;4871643226987    ;-1533886763811    ;0.000000000000e+00;0.02162440262306;0.005441142439866;-0.0006190218185241
713    ;2540379858902    ;4852332514975    ;-154999077096    ;0.000000000000e+00;0.02151281702422;0.005451622377948;-0.0006168157102357
714    ;25494202425    ;4832314911536    ;-156574154178    ;0.000000000000e+00;0.02140195557975;0.005461647724568;-0.0006145631678032
715    ;2558620050145    ;481160036547    ;-1581132483092    ;0.000000000000e+00;0.02129181324511;0.00547122051566;-0.0006122629907103
716    ;25679745744    ;4790198979389    ;-1596156956393    ;0.000000000000e+00;0.02118238482879;0.005480342842244;-0.0006099139674143
717    ;2577479045224    ;4768121010301    ;-1610808277735    ;0.000000000000e+00;0.02107366499172;0.005489016850645;-0.00060751487531
718    ;2587128629746    ;4745376870193    ;-1625079717599    ;0.000000000000e+00;0.02096564824654;0.005497244742732;-0.0006050644806929
719    ;259691843203    ;4721977126612    ;-1638964500773    ;0.000000000000e+00;0.02085832895704;0.005505028776139;-0.0006025615387236
720    ;2606843492846    ;4697932503244    ;-1652455806227    ;0.000000000000e+00;0.02075170133747;0.0055123712645;-0.0006000047933906
721    ;2616898789448    ;4673253880497    ;-1665546766992    ;0.000000000000e+00;0.02064575945191;0.005519274577675;-0.0005973929774749
722    ;2627079235333    ;4647952296084    ;-1678230470037    ;0.000000000000e+00;0.02054049721361;0.005525741141981;-0.0005947248125131
723    ;263737968002    ;4622038945603    ;-1690499956142    ;0.000000000000e+00;0.02043590838436;0.00553177344042;-0.0005919990087613
724    ;2647794908816    ;4595525183118    ;-1702348219777    ;0.000000000000e+00;0.02033198657383;0.005537374012906;-0.0005892142651588
725    ;265831964259    ;456842252174    ;-1713768208981    ;0.000000000000e+00;0.02022872523897;0.005542545456501;-0.0005863692692918
726    ;2668948537539    ;4540742634212    ;-1724752825234    ;0.000000000000e+00;0.02012611768328;0.005547290425637;-0.0005834626973569
727    ;267967618496    ;4512497353485    ;-1735294923337    ;0.000000000000e+00;0.02002415705626;0.005551611632348;-0.0005804932141251
728    ;2690497111025    ;4483698673306    ;-1745387311287    ;0.000000000000e+00;0.0199228363527;0.0055555118465;-0.0005774594729054
729    ;2701405776542    ;4454358748792    ;-1755022750155    ;0.000000000000e+00;0.01982214841206;0.00555899389602;-0.0005743601155083
730    ;2712396576735    ;4424489897019    ;-1764193953962    ;0.000000000000e+00;0.01972208591781;0.005562060667123;-0.0005711937722098
731    ;2723463841007    ;4394104597596    ;-1772893589556    ;0.000000000000e+00;0.01962264139681;0.005564715104545;-0.0005679590617147
732    ;2734601992858    ;4363215742775    ;-1781115347876    ;0.000000000000e+00;0.01952380810495;0.005566960351777;-0.0005646549830327
733    ;2745806033583    ;4331837392043    ;-1788857181426    ;0.000000000000e+00;0.01942558270471;0.005568800174393;-0.0005612820997436
734    ;2757071067757    ;4299984033714    ;-1796118131061    ;0.000000000000e+00;0.01932796263971;0.005570238545611;-0.0005578413792563
735    ;2768392143766    ;4267670337404    ;-1802897260562    ;0.000000000000e+00;0.01923094525272;0.005571279507312;-0.0005543338030853
736    ;277976425362    ;4234911154672    ;-1809193656752    ;0.000000000000e+00;0.01913452778528;0.005571927170296;-0.0005507603669022
737    ;2791182332757    ;420172151965    ;-1815006429606    ;0.000000000000e+00;0.01903870737722;0.005572185714545;-0.0005471220805869
738    ;2802641259846    ;4168116649688    ;-1820334712376    ;0.000000000000e+00;0.01894348106622;0.005572059389483;-0.0005434199682789
739    ;2814135856597    ;4134111945986    ;-1825177661701    ;0.000000000000e+00;0.01884884578738;0.005571552514235;-0.000539655068429
740    ;2825660887566    ;4099722994234    ;-1829534457724    ;0.000000000000e+00;0.01875479837273;0.00557066947789;-0.0005358284338501
741    ;2837211059962    ;4064965565248    ;-1833404304213    ;0.000000000000e+00;0.01866133555084;0.00556941473976;-0.0005319411317691
742    ;2848781023449    ;4029855615608    ;-1836786428671    ;0.000000000000e+00;0.01856845394632;0.005567792829641;-0.0005279942438778
743    ;2860365369961    ;3994409288295    ;-1839680082455    ;0.000000000000e+00;0.01847615007942;0.005565808348072;-0.0005239888663845
744    ;2871958633496    ;3958642913329    ;-1842084540896    ;0.000000000000e+00;0.01838442036555;0.005563465966598;-0.0005199261100653
745    ;2883555289935    ;3922573008403    ;-1843999103406    ;0.000000000000e+00;0.01829326111485;0.00556077042803;-0.0005158071003153
746    ;2895149756839    ;3886216279525    ;-1845423093606    ;0.000000000000e+00;0.01820266853173;0.005557726546702;-0.0005116329772003
747    ;2906736393257    ;3849589621653    ;-1846355859432    ;0.000000000000e+00;0.01811263871444;0.005554339208737;-0.0005074048955077
748    ;2918309499538    ;3812710119331    ;-1846796773257    ;0.000000000000e+00;0.0180231676546;0.005550613372304;-0.0005031240247981
749    ;2929863317127    ;3775595047329    ;-1846745232005    ;0.000000000000e+00;0.0179342512368;0.005546554067877;-0.0004987915494567
750    ;2941392028382    ;3738261871278    ;-184620065727    ;0.000000000000e+00;0.01784588523808;0.005542166398501;-0.0004944086687443
751    ;2952889756371    ;3700728248307    ;-1845162495429    ;0.000000000000e+00;0.01775806532757;0.005537455540047;-0.0004899765968493
752    ;2964350564686    ;3663012027684    ;-184363021776    ;0.000000000000e+00;0.01767078706595;0.005532426741475;-0.0004854965629382
753    ;2975768457242    ;3625131251449    ;-1841603320557    ;0.000000000000e+00;0.01758404590509;0.005527085325096;-0.0004809698112077
754    ;2987137378089    ;3587104155052    ;-1839081325249    ;0.000000000000e+00;0.01749783718754;0.005521436686828;-0.0004763976009356
755    ;2998451211215    ;3548949167995    ;-1836063778512    ;0.000000000000e+00;0.01741215614614;0.005515486296461;-0.0004717812065322
756    ;3009703780353    ;351068491446    ;-1832550252391    ;0.000000000000e+00;0.0173269979035;0.005509239697914;-0.0004671219175919
757    ;3020888848788    ;3472330213955    ;-1828540344411    ;0.000000000000e+00;0.01724235747161;0.005502702509499;-0.0004624210389443
758    ;3032000119161    ;3433904081949    ;-1824033677696    ;0.000000000000e+00;0.01715822975141;0.005495880424178;-0.0004576798907054
